location_id,date,temperature_avg_c,precipitation_mm,relative_humidity_pct,wind_speed_knots,visibility_km,is_hot,is_rainy,is_windy,is_low_visibility,weather_risk_score,weather_risk_level,recommended_action
KFMM,2023-01-30,-18.5,0.0,85.897,3.861,12.3384,False,False,False,False,0.0,Low,Normal operations
KGCD,2023-11-09,3.5,0.0,59.17,5.819,15.295,False,False,False,False,0.0,Low,Normal operations
KGCD,2023-11-24,1.16,0.0,68.2074,6.99,15.939,False,False,False,False,0.0,Low,Normal operations
KCIN,2021-01-08,-3.1,0.0,100.0,3.99,4.6002,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KFOD,2024-02-24,2.14,0.13,66.3629,9.988,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KC29,2023-06-03,22.89,0.0,51.9338,3.41,16.1,True,False,False,False,0.35,Medium,Add water points & shade
KCOM,2022-06-29,27.9,0.0,41.4481,3.861,16.422,True,False,False,False,0.35,Medium,Add water points & shade
KHHG,2024-06-28,21.34,0.0,78.5196,2.862,15.939,False,False,False,False,0.0,Low,Normal operations
KCRQ,2022-06-06,18.51,0.0,79.33,5.652,16.905,False,False,False,False,0.0,Low,Normal operations
KHDN,2024-08-01,21.99,0.0,23.42,6.468,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KGJT,2023-11-25,-4.82,2.052,84.2391,5.379,10.731,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KGWW,2022-08-26,26.16,1.827,53.49,1.69,15.6222,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KHFF,2024-08-07,25.96,10.91,93.88,8.88,14.688,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHHF,2024-08-11,25.31,0.0,76.6287,8.448,13.68,True,False,False,False,0.35,Medium,Add water points & shade
KERY,2022-03-11,-11.02,0.0,75.0198,8.789,14.2272,False,False,False,False,0.0,Low,Normal operations
KEFT,2021-10-24,6.9,7.082999999999999,87.0632,7.689,14.2272,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KLVN,2020-04-21,4.49,0.583,37.389,9.548,15.778,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBIE,2023-07-20,22.87,0.0,76.5039,4.279,13.2264,False,False,False,False,0.0,Low,Normal operations
KBJC,2023-07-06,17.2,0.0,83.323,5.79,9.1102,False,False,False,False,0.0,Low,Normal operations
KBKX,2023-07-12,18.13,15.74,75.6854,6.651,15.7692,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBKX,2023-07-23,20.21,0.0,64.209,3.09,13.9104,True,False,False,False,0.35,Medium,Add water points & shade
KBPC,2023-07-31,31.56,0.0,20.7545,8.855,0.0,True,False,False,True,0.55,Medium,Add water points & shade; Slower vehicle assumptions & staff guidance
KCOM,2021-01-06,11.4,17.46,66.1348,12.397,16.422,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCPW,2021-01-26,-9.29,1.02,75.12,4.311,13.4064,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHOP,2024-06-10,20.28,1.52,67.8418,5.112,12.5184,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMAE,2020-04-26,22.2,0.0,50.8878,6.08,15.617,True,False,False,False,0.35,Medium,Add water points & shade
KMAF,2020-04-11,21.6,0.0,62.4195,9.58,13.4936,False,False,False,False,0.0,Low,Normal operations
KBVY,2023-07-09,23.56,0.0,94.6764,5.379,8.6592,False,False,False,False,0.0,Low,Normal operations
KAVX,2021-12-30,11.2,27.357,91.9908,13.023,5.974,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBAB,2021-12-05,8.78,0.0,89.0266,1.89,4.51,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KBAF,2021-12-26,1.01,11.68,79.9898,8.28,12.56,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBAX,2021-12-29,0.74,0.0,100.0,5.09,12.2008,False,False,False,False,0.0,Low,Normal operations
KBAZ,2021-12-27,20.93,0.0,79.3458,8.448,12.5928,False,False,False,False,0.0,Low,Normal operations
KBAZ,2021-12-31,21.73,0.0,83.7045,5.931,7.3632,False,False,False,False,0.0,Low,Normal operations
KBFM,2021-12-18,22.05,3.05,90.3458,6.39,11.5544,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KD95,2022-06-17,24.4,0.225,42.25,10.08,15.617,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDAB,2022-06-02,25.51,0.0,72.8828,3.09,16.744,True,False,False,False,0.35,Medium,Add water points & shade
KDCM,2022-06-06,22.2,28.3,50.2054,3.29,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCSV,2021-01-10,-0.41,0.0,76.9307,3.411,16.1,False,False,False,False,0.0,Low,Normal operations
KDED,2022-06-25,26.84,0.25,84.95,3.861,15.94,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KCKV,2021-06-28,28.76,0.0,65.637,5.88,15.617,True,False,False,False,0.35,Medium,Add water points & shade
KHST,2024-06-27,28.44,19.261,81.02,3.179,16.261,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KGCN,2024-02-01,8.01,0.0,66.2796,6.291,16.583,False,False,False,False,0.0,Low,Normal operations
KGCN,2024-02-15,-0.66,0.0,65.8658,5.599,15.939,False,False,False,False,0.0,Low,Normal operations
KGCN,2024-02-28,1.47,0.0,48.5316,4.46,15.939,False,False,False,False,0.0,Low,Normal operations
KDKX,2022-06-01,26.23,0.0,61.7463,2.421,15.939,True,False,False,False,0.35,Medium,Add water points & shade
KDLL,2022-06-07,15.2,4.31,79.254,1.89,14.4303,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCDC,2023-06-01,14.44,2.508,40.4316,5.211,16.1,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDLP,2022-06-03,27.25,0.0,77.0202,2.31,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KGJT,2024-02-05,6.39,0.0,50.29,11.198,16.744,False,False,False,False,0.0,Low,Normal operations
KGJT,2024-02-16,6.01,0.25,55.348,4.169,15.4618,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCLS,2021-06-10,11.7,0.33,80.5662,2.739,16.0956,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDEC,2021-01-15,1.2,3.55,93.1464,10.062,10.983,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDEC,2021-01-18,1.04,0.225,81.9819,7.08,15.912,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNJW,2024-03-01,9.64,0.0,70.4616,4.49,13.3848,False,False,False,False,0.0,Low,Normal operations
KNLC,2024-03-24,14.11,0.0,58.8233,6.809,11.3145,False,False,False,False,0.0,Low,Normal operations
KMSO,2020-02-02,-3.95,1.0,71.5666,9.878,13.5897,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNTD,2024-03-08,12.02,0.0,85.82,5.931,16.4182,False,False,False,False,0.0,Low,Normal operations
KNAK,2020-02-20,2.95,0.0,39.28,8.38,15.456,False,False,False,False,0.0,Low,Normal operations
KCGE,2023-06-28,23.2,1.026,80.76,4.401,15.453,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHYX,2024-06-26,23.18,8.451,76.9527,7.689,12.5632,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBYI,2023-07-26,22.32,0.0,43.569,3.069,16.422,True,False,False,False,0.35,Medium,Add water points & shade
KLOZ,2022-04-20,11.82,0.0,40.8464,3.231,15.295,False,False,False,False,0.0,Low,Normal operations
KRCE,2024-10-21,20.2,0.0,43.8845,12.27,16.1,False,False,False,False,0.0,Low,Normal operations
KRDG,2024-10-25,10.66,0.0,49.4802,4.059,15.456,False,False,False,False,0.0,Low,Normal operations
KLSF,2022-04-17,17.12,5.715,96.0784,1.8,9.1245,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCGE,2023-07-06,26.2,2.322,83.104,2.89,12.3384,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KEHR,2021-10-23,10.08,3.05,90.6304,2.421,8.69,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRHI,2024-10-14,3.81,5.863,96.0611,4.19,15.5839,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMKT,2020-04-24,13.03,0.684,68.781,5.09,13.7568,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KRME,2024-10-05,15.58,1.122,79.458,2.16,13.188,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMLF,2020-04-16,6.3,0.0,50.0486,12.37,15.939,False,False,False,False,0.0,Low,Normal operations
KRNH,2024-10-19,16.39,0.0,42.1682,6.468,15.617,False,False,False,False,0.0,Low,Normal operations
KNUQ,2024-03-13,12.5,0.0,71.6468,5.48,15.2543,False,False,False,False,0.0,Low,Normal operations
KPBX,2020-09-17,20.16,0.3,97.8486,2.079,15.7185,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNOW,2020-02-09,2.8,0.0,85.7696,4.279,16.583,False,False,False,False,0.0,Low,Normal operations
KOCQ,2024-03-02,6.46,0.517,73.34,6.369,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCLE,2023-06-09,19.11,0.0,50.3472,5.472,16.065,False,False,False,False,0.0,Low,Normal operations
KDTN,2022-06-10,26.87,0.0,77.4045,5.59,14.535,True,False,False,False,0.35,Medium,Add water points & shade
KDTS,2022-06-07,29.67,0.0,63.1373,4.499,16.583,True,False,False,False,0.35,Medium,Add water points & shade
KCTB,2021-06-05,20.86,0.0,29.5713,17.694,16.1,False,False,False,False,0.0,Low,Normal operations
KSAT,2022-11-24,16.54,0.684,94.1926,2.299,6.426,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSBD,2022-11-25,13.3,0.0,14.55,5.48,16.905,False,False,False,False,0.0,Low,Normal operations
KSDF,2022-11-13,4.23,4.338,72.0736,8.28,15.295,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSEP,2022-11-10,20.68,0.0,81.6354,8.19,15.456,False,False,False,False,0.0,Low,Normal operations
KWWR,2021-11-20,9.0,0.0,51.0151,7.59,15.456,False,False,False,False,0.0,Low,Normal operations
KWWD,2023-09-22,18.84,0.0,77.714,11.308,15.617,False,False,False,False,0.0,Low,Normal operations
KMAI,2022-04-08,15.88,0.0,34.452,10.503,15.295,False,False,False,False,0.0,Low,Normal operations
KMCN,2022-04-29,16.75,0.0,51.8756,4.041,14.991,False,False,False,False,0.0,Low,Normal operations
KDVP,2022-06-01,13.36,0.0,61.8084,7.68,16.261,False,False,False,False,0.0,Low,Normal operations
KCLS,2023-06-16,16.2,0.018,71.2863,2.86,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KD60,2021-06-21,12.5,0.979,54.3588,7.88,16.583,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDCA,2021-06-25,21.67,0.0,58.5589,5.48,15.617,False,False,False,False,0.0,Low,Normal operations
KDEC,2021-06-20,25.51,3.63,75.0222,6.149,15.939,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDED,2021-06-13,26.44,2.233,78.2043,5.29,15.778,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KGSO,2024-02-16,9.34,0.0,41.1073,5.571,15.939,False,False,False,False,0.0,Low,Normal operations
KDXX,2022-06-20,33.5,0.0,41.1878,16.96,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KDYA,2022-06-25,29.14,0.0,59.2379,1.2,15.4618,True,False,False,False,0.35,Medium,Add water points & shade
KDTA,2021-01-10,-11.55,0.0,87.1157,1.826,0.0,False,False,False,True,0.2,Low,Slower vehicle assumptions & staff guidance
KDIK,2021-06-02,20.4,0.0,46.6384,6.48,15.295,False,False,False,False,0.0,Low,Normal operations
KDLL,2021-06-25,22.69,32.211,88.42,5.269,10.3111,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KISP,2024-06-18,23.31,0.0,76.9418,10.38,15.778,False,False,False,False,0.0,Low,Normal operations
KISW,2024-06-14,18.77,0.0,54.3214,4.609,15.295,False,False,False,False,0.0,Low,Normal operations
KGUP,2024-02-03,2.1,3.55,72.5016,12.033,14.839,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KJAN,2024-06-17,27.78,10.41,83.0709,7.28,15.13,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDVP,2021-01-11,-1.09,0.0,83.7184,13.17,15.778,False,False,False,False,0.0,Low,Normal operations
KEHA,2022-06-09,22.34,10.962,76.6161,10.978,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMTC,2020-04-27,7.8,0.0,62.6907,7.08,17.409,False,False,False,False,0.0,Low,Normal operations
KRTS,2024-10-11,15.5,0.0,22.9573,5.99,16.1,False,False,False,False,0.0,Low,Normal operations
KRUQ,2024-10-23,17.17,0.0,58.7335,1.89,16.905,False,False,False,False,0.0,Low,Normal operations
KCPW,2023-07-18,21.23,0.0,26.8727,4.389,15.939,True,False,False,False,0.35,Medium,Add water points & shade
KSAA,2024-10-31,1.1,0.0,66.21,5.472,16.1,False,False,False,False,0.0,Low,Normal operations
KSBD,2024-10-07,27.19,0.0,31.4211,3.49,15.295,True,False,False,False,0.35,Medium,Add water points & shade
KBIS,2021-12-22,-7.37,0.51,79.7799,3.49,16.744,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KBKS,2021-12-07,16.94,0.0,39.9058,6.99,15.617,False,False,False,False,0.0,Low,Normal operations
KBLH,2021-12-21,12.81,0.0,26.9345,3.839,15.617,False,False,False,False,0.0,Low,Normal operations
KJDD,2024-06-13,24.8,0.0,67.1143,0.99,16.737,True,False,False,False,0.35,Medium,Add water points & shade
KEIK,2022-06-20,22.35,0.0,28.5527,3.99,16.1,True,False,False,False,0.35,Medium,Add water points & shade
KCSG,2023-06-03,24.22,0.0,54.2521,3.89,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KEAT,2021-01-15,1.64,0.0,79.7049,2.299,16.905,False,False,False,False,0.0,Low,Normal operations
KGYH,2024-02-13,10.6,6.479,57.6828,8.802,14.841,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMGM,2022-04-13,20.48,0.0,68.0933,7.68,16.583,False,False,False,False,0.0,Low,Normal operations
KCWA,2023-07-06,17.7,0.225,60.49,6.19,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KNHK,2020-04-19,10.25,0.0,65.81,5.751,15.939,False,False,False,False,0.0,Low,Normal operations
KBMT,2021-12-02,18.51,0.0,81.6061,1.44,10.1146,False,False,False,False,0.0,Low,Normal operations
KBTR,2021-12-20,7.24,0.0,80.9676,4.761,16.0956,False,False,False,False,0.0,Low,Normal operations
KBWD,2021-12-27,22.0,0.0,49.955,7.348,15.3054,True,False,False,False,0.35,Medium,Add water points & shade
KBYI,2021-12-23,0.81,0.0,60.0243,12.298,15.4024,False,False,False,False,0.0,Low,Normal operations
KBYI,2021-12-28,-4.5,4.57,65.8462,8.622,15.0895,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEWB,2022-03-19,13.41,0.0,96.2919,5.99,5.9004,False,False,False,False,0.0,Low,Normal operations
KEYF,2022-03-14,9.81,18.99,44.319,4.851,15.939,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEZF,2022-03-16,13.73,0.0,44.4822,4.609,16.905,False,False,False,False,0.0,Low,Normal operations
KFBL,2022-03-11,-9.4,0.0,62.985,10.953,15.778,False,False,False,False,0.0,Low,Normal operations
KFDK,2022-03-20,14.5,2.28,58.7409,14.267,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFDR,2022-03-07,2.8,0.561,64.4471,15.07,15.1488,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDRM,2021-06-02,15.51,0.06,59.6647,2.34,16.905,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEDN,2021-01-28,7.41,2.52,63.3522,7.95,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCZZ,2023-06-15,18.8,0.0,81.26,5.472,11.11,False,False,False,False,0.0,Low,Normal operations
KDAB,2023-06-11,27.34,0.275,79.45,2.961,14.4534,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDED,2023-06-26,28.67,0.0,63.82,3.681,15.1508,True,False,False,False,0.35,Medium,Add water points & shade
KDTN,2021-06-30,28.89,0.225,70.8743,3.89,15.295,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KHDN,2024-02-15,-0.56,1.602,78.2793,9.548,15.62,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KDIK,2023-06-03,21.44,0.0,67.6575,10.062,15.295,False,False,False,False,0.0,Low,Normal operations
KCDC,2021-12-02,5.76,0.0,46.8244,2.2,15.456,False,False,False,False,0.0,Low,Normal operations
KCDD,2021-12-19,-10.4,0.627,90.8293,5.68,12.0576,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCEZ,2021-12-29,0.05,3.905,92.8089,5.599,7.2216,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KCKV,2021-12-15,17.25,0.0,44.07,8.38,15.617,False,False,False,False,0.0,Low,Normal operations
KNJM,2020-04-23,16.76,1.661,64.3005,7.79,15.3024,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KMKT,2022-04-26,1.72,0.0,68.112,11.418,16.422,False,False,False,False,0.0,Low,Normal operations
KMMH,2022-04-03,8.1,2.205,33.4747,7.788,16.261,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KD95,2023-07-13,18.6,49.68,77.4642,5.819,13.0088,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KD95,2023-07-23,20.35,0.0,75.0355,2.241,14.17,False,False,False,False,0.0,Low,Normal operations
KDCA,2023-07-07,27.9,21.494,77.4792,4.719,15.4326,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KDED,2023-07-16,27.34,21.07,86.751,4.761,16.2534,True,True,False,False,0.6499999999999999,High,Add water points & shade; Covered waiting & shuttle capacity
KSFZ,2024-10-13,6.46,0.0,70.8818,4.169,14.9962,False,False,False,False,0.0,Low,Normal operations
KMUI,2022-04-11,7.36,0.0,46.6088,3.591,15.617,False,False,False,False,0.0,Low,Normal operations
KMUI,2022-04-24,16.26,25.63,56.6004,3.681,15.456,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KWYS,2024-09-03,17.0,11.47,52.0812,4.401,15.94,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KY23,2024-09-17,23.64,0.0,71.5473,7.711,15.778,True,False,False,False,0.35,Medium,Add water points & shade
KSNY,2022-11-09,1.79,0.0,87.171,10.868,6.9892,False,False,False,False,0.0,Low,Normal operations
KSPB,2022-11-05,12.04,48.22,72.4687,5.751,14.5425,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSSI,2022-11-12,23.61,0.25,72.9624,7.88,15.143,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KSSI,2022-11-23,16.02,0.0,65.8015,9.548,15.617,False,False,False,False,0.0,Low,Normal operations
KSTC,2022-11-25,1.79,0.0,75.3884,5.819,15.3024,False,False,False,False,0.0,Low,Normal operations
KSZL,2022-11-16,-1.62,0.0,63.4283,9.878,15.295,False,False,False,False,0.0,Low,Normal operations
KHHG,2024-02-06,0.56,0.216,86.8344,3.33,14.6395,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KHHG,2024-02-17,-8.2,1.02,70.422,9.746,16.5256,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEKM,2021-01-05,0.2,0.0,89.4544,4.79,10.7065,False,False,False,False,0.0,Low,Normal operations
KCSG,2021-12-18,17.32,0.225,88.55,4.169,14.01,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KEZF,2022-06-05,19.95,0.0,54.25,3.949,16.422,False,False,False,False,0.0,Low,Normal operations
KJYO,2024-06-29,26.8,0.0,78.13,10.538,16.583,True,False,False,False,0.35,Medium,Add water points & shade
KDUH,2021-06-18,20.86,0.0,60.8215,6.651,15.5688,True,False,False,False,0.35,Medium,Add water points & shade
KFKR,2022-03-07,2.2,33.0,91.8554,15.059,11.1356,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFLD,2022-03-06,6.84,31.22,75.9995,13.717,12.3648,False,True,False,False,0.3,Medium,Covered waiting & shuttle capacity
KFOD,2022-03-01,6.62,0.0,63.3012,2.99,15.295,False,False,False,False,0.0,Low,Normal operations
KGMU,2023-01-27,4.74,0.0,46.8,4.79,15.295,False,False,False,False,0.0,Low,Normal operations
KEVB,2021-10-21,23.0,0.0,64.943,6.39,16.744,False,False,False,False,0.0,Low,Normal operations
KGNT,2023-01-18,-0.85,0.0,62.4988,8.982,14.687,False,False,False,False,0.0,Low,Normal operations
KEYF,2021-10-19,15.2,0.0,57.6504,2.29,16.422,False,False,False,False,0.0,Low,Normal operations
KSKF,2024-10-03,27.17,0.0,48.1278,2.79,16.744,True,False,False,False,0.35,Medium,Add water points & shade
