PARENT_PLACEKEY,LATITUDE,LONGITUDE
222-22b@5x4-4r6-xh5,47.538365,-122.283265
22x-25w@5vg-7gw-pgk,37.79231,-122.435141
28g-22j@627-s8r-ct9,40.752171,-73.980488
22k-222@5vg-7qt-6tv,37.853092,-122.260114
22r-22s@8fc-fbg-w49,29.737818,-95.470148
24q-228@5vh-b7y-zzz,37.428843,-122.145196
225-222@5x4-4b5-wtv,47.607961,-122.319793
zzy-228@5z4-ztw-xwk,34.037168,-118.441838
22p-224@5x4-48g-s5z,47.677587,-122.326294
234-22b@5vg-7gw-49z,37.795996,-122.408972
22h-254@627-s8h-wtv,40.744424,-73.986802
zzw-224@8fc-ffc-7dv,29.813659,-95.542557
222-25b@628-pnz-wzf,39.990063,-75.106411
228-225@63g-rd5-wx5,37.546015,-77.452289
222-224@8g7-3yv-59f,33.685893,-84.49186
222-222@5pr-3pz-jjv,39.309407,-94.683705
222-225@5vh-bff-73q,37.421524,-121.917646
223-225@5pr-3qp-r8v,39.247546,-94.593591
22j-222@8fw-5ts-92k,25.665617,-80.323398
222-23t@5z5-3px-45f,34.120896,-118.172121
222-43q@5x4-47t-j35,47.662383,-122.282441
zzy-224@8fc-f9x-rx5,29.707262,-95.397368
222-222@8fc-fpc-6hq,29.559937,-95.716249
222-222@5vh-b3c-kmk,37.632401,-122.086813
223-222@5vh-7x9-p5f,37.4727,-122.286282
223-2fs@8fc-f9x-yn5,29.714542,-95.398
2d7-222@628-pmb-7t9,39.950108,-75.163947
22s-223@627-s8r-mc5,40.763161,-73.968105
224-4nw@628-pmf-6x5,39.949962,-75.19416
225-224@5vg-7fk-54v,37.816131,-122.251026
222-225@63r-tv9-qfz,38.656917,-77.304647
225-229@627-wkw-54v,40.670612,-74.214776
zzw-224@8fc-8cx-gp9,29.676275,-95.23063
227-224@8fc-fd5-9xq,29.665148,-95.464922
229-222@5vg-7fk-5zz,37.808217,-122.253398
zzw-223@5qv-xjn-xyv,33.0007,-96.79407
zzw-227@627-s4q-zvf,40.769183,-73.985311
22q-222@628-p85-xbk,40.0742,-75.046543
22w-228@627-tz7-hh5,40.873724,-74.147765
232-223@5qv-x3z-mhq,32.922515,-96.786048
223-224@5x4-49r-9s5,47.583131,-122.301358
222-23p@8fw-27m-vxq,25.7903,-80.211618
222-223@8fc-f92-7qz,29.703123,-95.644937
225-222@8fw-25z-wzf,25.9164,-80.212586
282-222@8g7-46m-rp9,33.749738,-84.379344
222-22j@8gg-3bw-mhq,35.440254,-80.603387
22p-222@8fw-23h-6x5,25.773321,-80.216898
222-253@627-s8q-v9f,40.756794,-73.974311
22b-222@627-sd6-7bk,41.03523,-73.764855
222-28c@627-wgb-fpv,40.659622,-73.934018
222-226@62j-shz-2x5,42.349249,-71.06315
23m-222@627-wdb-dqf,40.57927,-73.965216
223-223@8fw-77h-xt9,25.75545,-80.366446
zzy-22g@627-s8j-mp9,40.74779,-73.98194
226-222@5x6-pdy-rzf,49.165236,-123.138437
zzw-228@5pr-6f5-q2k,39.042241,-94.589723
223-222@628-p7b-jjv,40.053769,-75.006917
225-233@627-sd5-ffz,41.025043,-73.769936
22r-225@8fc-f4d-f4v,29.706272,-95.53762
zzz-222@8fw-777-4jv,25.764157,-80.36711
223-258@627-s4v-g6k,40.790176,-73.953646
228-222@627-tnh-2p9,40.584561,-73.672363
zzw-222@5pr-6f4-5xq,39.055438,-94.609089
22w-222@8fc-fcc-zmk,29.724929,-95.341452
224-223@8fc-f7t-789,29.821605,-95.687362
zzy-222@627-s32-j5f,40.700759,-73.619815
24r-226@627-s8r-gff,40.754918,-73.979247
222-222@8fc-f9x-cnq,29.713873,-95.381534
zzw-222@5z5-3rj-ks5,34.066138,-118.243289
222-2t5@627-vvn-jqf,40.584896,-74.085737
zzy-24x@627-s8q-zs5,40.752707,-73.975645
zzw-223@5vg-7qt-mp9,37.849958,-122.287484
22k-228@5vg-833-xdv,37.781176,-122.480628
22k-22s@62j-shy-435,42.366975,-71.058659
222-222@5pw-p89-jjv,41.619992,-88.202892
23c-223@628-p85-94v,40.056469,-75.052506
zzy-224@8fc-f9x-rx5,29.706962,-95.396738
223-22z@5z6-3cc-q4v,33.793054,-118.222762
223-225@5pr-36y-yjv,39.086463,-94.573485
227-222@8fc-f4k-5pv,29.66918,-95.508306
222-2gk@5vg-7h2-6hq,37.764774,-122.390382
224-224@8fw-5tg-hqz,25.774372,-80.239491
229-22g@5vg-7gz-3bk,37.764533,-122.431758
23b-222@5z5-3rf-bc5,34.066138,-118.308583
zzw-228@8g6-yj8-h3q,33.905298,-84.351716
242-222@627-s8j-q75,40.751233,-73.980235
zzz-222@5z4-zw9-d35,34.044835,-118.408102
zzy-223@628-tgr-qpv,40.207065,-74.696513
224-2fr@627-s4v-dqf,40.789966,-73.952504
223-22b@628-pzn-zs5,40.134087,-75.010249
zzy-224@8g6-ym2-qzz,33.831738,-84.333384
223-22n@5vg-7gq-7qz,37.777254,-122.417005
zzy-223@5z4-zxk-4jv,33.945913,-118.401064
222-24p@627-rw9-y9z,40.880441,-73.881144
27r-222@62j-shx-9pv,42.360766,-71.062452
zzy-2cz@627-s8r-fmk,40.756829,-73.97966
222-5b4@627-s8n-7qz,40.763697,-73.956313
223-26j@62j-sgh-btv,42.339892,-71.105605
zzw-228@5x4-4b4-ygk,47.618942,-122.337705
225-223@5qw-stw-q9f,32.842739,-96.691063
222-236@8fw-23m-j5f,25.772396,-80.186913
222-224@5pm-vsz-wtv,35.96477,-88.933226
zzw-222@5vh-b5j-28v,37.342028,-121.927037
223-2fs@8fc-f9x-yn5,29.714053,-95.39804
257-222@628-pm9-v4v,39.945173,-75.154478
22m-23q@5z4-zw9-x5z,34.065306,-118.445899
zzw-222@5qv-x4f-q9f,32.864424,-96.742418
222-22b@8g6-yjv-4gk,33.911399,-84.353826
222-227@8fc-fc9-2hq,29.720064,-95.369604
zzy-227@627-s4n-nkf,40.784571,-73.953641
zzy-222@627-wfz-3nq,40.636016,-73.927223
226-222@5z6-3cc-pjv,33.792793,-118.220703
222-222@5vh-b4y-s5z,37.408665,-122.018194
222-22z@8g7-46r-5vf,33.746015,-84.37007
222-235@8fw-5sp-b8v,25.7834,-80.300791
zzw-223@5x4-4xd-q9f,47.533974,-122.365879
226-223@627-s8n-8sq,40.764782,-73.951936
223-26j@62j-sgh-btv,42.339782,-71.105183
zzy-222@8fc-9t5-2c5,30.004202,-95.471075
224-22c@63s-dvy-nyv,39.952251,-75.191395
222-238@628-tm2-kxq,40.471487,-74.483248
zzy-226@628-pkk-w8v,39.926333,-75.095638
222-25w@5vg-94h-w8v,38.035162,-122.526
222-227@5z5-3qp-xnq,34.062047,-118.32077
222-29x@5qw-t3g-89z,32.760756,-96.82501
22h-226@627-s8n-649,40.764059,-73.954121
222-43q@5x4-47t-j35,47.662463,-122.282432
222-2hx@627-s8n-649,40.764939,-73.954886
227-223@5x4-4sq-rff,47.514541,-122.310504
222-2gf@627-wfd-6x5,40.609134,-74.024676
222-229@5vg-94n-2tv,38.004334,-122.554587
zzy-224@8fc-f9x-rx5,29.707441,-95.397291
223-255@63g-rcc-bp9,37.549275,-77.56748
223-235@8fw-27m-tqf,25.791772,-80.212681
222-2kw@62j-shx-snq,42.3622,-71.067841
223-222@627-vsw-6kz,40.559807,-74.162712
229-23b@5vh-b5g-ygk,37.332728,-121.894599
22m-227@8fw-23p-kcq,25.739556,-80.213486
22t-223@62j-sj4-pd9,42.350541,-71.071877
226-223@5z4-ztx-wtv,34.03545,-118.44434
zzw-223@8fc-f7h-yd9,29.736532,-95.624635
zzy-22d@5z5-3rc-k75,34.073725,-118.380095
zzy-223@5vh-b73-hnq,37.318392,-121.90883
223-28y@628-pp5-26k,39.990437,-75.130001
22t-223@5vg-7mw-q75,37.799731,-122.435443
22m-239@627-s8r-8n5,40.76661,-73.981738
225-3t5@627-s6d-wrk,40.841102,-73.940733
zzw-222@5vh-b8k-k4v,37.436493,-122.174121
223-2wy@628-pj9-d9z,40.0375,-75.14322
22w-225@63r-tv3-x5z,38.653056,-77.302944
222-22f@8fc-fbg-4vz,29.739432,-95.464039
227-223@8g7-47b-skf,33.768395,-84.38595
227-26n@627-s8r-d7q,40.755298,-73.985835
22g-223@5vh-8vb-qj9,37.24789,-121.858657
237-222@627-wbz-snq,40.709563,-74.009871
222-222@8fc-fc2-kj9,29.754211,-95.364104
2g5-23g@627-s8k-26k,40.752865,-73.989029
224-239@8fc-fg7-g49,29.813787,-95.460104
228-243@5vg-7gq-qcq,37.782174,-122.416665
225-22r@627-wgb-qpv,40.654896,-73.945587
22d-223@627-s5z-fmk,40.902305,-73.967836
222-3fc@5z5-3rc-k9f,34.074716,-118.380766
22m-223@5qv-x3j-ct9,32.822157,-96.865779
22c-222@5x4-48d-fj9,47.702323,-122.325183
226-222@8fc-fgw-dn5,29.737646,-95.571834
22c-23b@63s-8zm-vxq,39.688794,-75.671601
22t-222@5z6-3n7-ysq,33.789627,-118.145245
223-228@8fw-5ss-fpv,25.76903,-80.329787
22d-227@627-s8r-4n5,40.754705,-73.97472
25z-23b@5vh-b6z-py9,37.317718,-121.947258
26j-222@5x4-4dd-ks5,47.707433,-122.332594
222-255@5z5-3qs-ffz,34.046561,-118.263108
zzw-222@5x4-4r3-789,47.53972,-122.31957
22h-227@5vh-b6j-cwk,37.322672,-122.054033
23h-222@5vh-bf7-btv,37.361233,-121.850219
zzw-224@8fw-27b-vxq,25.831481,-80.239837
222-223@5vh-8v4-7yv,37.278233,-121.83442
227-24r@5x4-4b4-rrk,47.614569,-122.335194
22k-227@627-wbt-snq,40.755054,-73.999339
22m-222@628-pny-c5z,39.940847,-75.113799
22b-223@62j-shz-28v,42.352368,-71.064866
zzy-23b@627-s8r-d9z,40.754429,-73.985255
239-223@627-s8w-b49,40.670242,-73.931263
23c-224@627-wd9-xnq,40.602357,-73.985776
223-2fs@8fc-f9x-yn5,29.714756,-95.397909
222-225@5vh-b5x-7kf,37.392678,-121.984021
zzw-229@5z4-zxb-bc5,33.978793,-118.392941
222-2hn@8fw-27m-vzz,25.788772,-80.215881
zzw-222@5vh-b8k-k4v,37.438892,-122.171378
223-22d@627-wh2-k4v,40.667183,-73.978625
222-5b4@627-s8n-7qz,40.764321,-73.956865
22f-227@5x4-4fr-zj9,47.66002,-122.398715
22g-233@5z6-3q4-pvz,33.993876,-118.30912
235-23b@627-wgz-dy9,40.635414,-74.023262
284-222@5z5-3qt-qfz,34.061226,-118.303144
226-22n@627-s8r-rx5,40.757621,-73.968556
zzw-222@5z6-3q7-w6k,33.987683,-118.291013
224-22m@5vh-b35-p5f,37.648414,-122.089974
zzw-224@5vg-9gn-59f,37.978539,-122.038123
23f-222@627-rwx-cqz,40.829544,-73.856535
222-239@8fc-ffd-8qf,29.780417,-95.546727
222-22f@8fc-fp8-pqf,29.576381,-95.770557
223-223@627-wdj-ht9,40.587111,-73.955092
23y-23r@62j-sj4-8n5,42.348709,-71.087429
272-229@5pr-6f4-5xq,39.056438,-94.611541
22q-227@63s-8zg-t35,39.681233,-75.738411
zzy-225@5z5-3qx-c3q,34.037184,-118.317454
222-222@8fc-f7w-jy9,29.787783,-95.692531
225-223@5vg-7gq-5mk,37.773237,-122.418425
259-222@8fc-9q6-h5z,29.811034,-95.424359
22b-247@5vg-7gv-4gk,37.784812,-122.407622
222-228@63s-dwd-vcq,39.899535,-75.194576
223-22b@627-w8z-xt9,40.693768,-74.1037
zzy-229@8fw-5tf-54v,25.780009,-80.264928
222-2wd@627-rw7-rtv,40.856201,-73.847173
22b-223@5vh-9nh-66k,37.535723,-122.000518
zzy-23j@627-s8r-fvf,40.75906,-73.979562
zzw-222@62j-shy-5fz,42.367371,-71.053029
zzw-22f@8g6-yjv-6x5,33.908378,-84.355429
22c-228@8fc-f48-pgk,29.70666,-95.555689
222-225@63g-rf5-5cq,37.581299,-77.495313
zzw-222@5x4-4r3-789,47.546858,-122.315098
2ck-224@8g7-46z-vvf,33.775175,-84.401388
222-225@5vh-bff-73q,37.420435,-121.9167
22j-226@627-s6w-j7q,40.886366,-74.014371
229-227@5vg-7qm-v9f,37.870121,-122.271588
22d-226@627-s4v-xt9,40.807396,-73.946353
22c-222@63s-2y6-hbk,37.598884,-77.619708
224-4nw@628-pmf-6x5,39.949631,-75.193381
22d-222@627-wc3-b6k,40.690527,-73.994946
zzw-22c@5vg-87c-h5z,37.736865,-122.240976
zzw-222@5vh-b8k-k4v,37.435795,-122.174454
22h-222@627-vg9-w8v,40.919827,-74.142104
23q-223@5x4-4vs-tjv,47.599393,-122.332764
zzw-222@8fc-8d7-f75,29.734368,-95.301122
zzy-222@5vh-9p2-n5z,37.557535,-121.977696
23t-224@5vg-7gw-whq,37.789231,-122.407623
zzw-222@5z5-3rm-ty9,34.062816,-118.202482
23m-222@627-s8r-fxq,40.747961,-73.981055
228-26r@5qw-st2-t9z,32.787504,-96.796682
247-222@5x4-4b4-rx5,47.612504,-122.336054
22d-226@8fw-5tz-ygk,25.642844,-80.332571
zzy-222@8fc-f3w-nt9,29.646787,-95.459567
22c-222@627-s4k-mrk,40.787111,-73.972975
22d-22h@627-wbn-mx5,40.740931,-74.00815
zzy-23b@627-wbn-89z,40.737568,-74.029624
225-233@627-sd5-ffz,41.024635,-73.769537
222-222@8gg-39b-m8v,35.453712,-80.60174
222-23t@627-wgz-2tv,40.634011,-74.011959
222-232@5vg-8s9-btv,38.24236,-122.623922
222-222@5x4-48d-f2k,47.70042,-122.323788
22m-222@5z6-3mz-cqz,33.805833,-118.124798
223-227@8fc-fbg-jgk,29.743444,-95.45107
zzw-222@5qv-x3y-8qf,32.924364,-96.80501
22m-227@8fw-23p-kcq,25.741749,-80.214635
222-2g4@628-pmf-6c5,39.948994,-75.193979
22p-224@627-wg4-ty9,40.643276,-73.95807
222-43q@5x4-47t-j35,47.66258,-122.283284
zzy-226@8fc-97y-cyv,30.019134,-95.431681
zzw-224@628-pgb-3kf,39.95748,-75.167515
223-223@8g6-yk6-psq,33.883754,-84.246914
23y-227@627-s4n-3h5,40.77193,-73.960885
2k9-222@5z5-3rc-k75,34.073727,-118.380603
zzy-232@5vh-b8k-7h5,37.434488,-122.17899
22p-228@627-s8j-w49,40.742148,-73.97907
224-223@5x6-pf3-bzf,49.177723,-123.121677
223-223@5z5-3qt-tjv,34.061501,-118.289916
224-222@627-s8j-tsq,40.742149,-73.973834
222-225@8fc-9v5-n5z,29.936423,-95.585861
zzw-224@5vg-85j-wff,37.769729,-122.24962
228-22n@627-s4r-4d9,40.77367,-73.985026
223-22p@5vh-8vp-dd9,37.234818,-121.781526
zzw-22f@5vh-b6z-pgk,37.325611,-121.94308
227-222@627-wdh-cbk,40.608741,-73.975451
2v8-222@5z4-zw9-x5z,34.065398,-118.446095
zzy-228@5vh-xcn-nqz,37.682912,-121.768618
238-22c@627-s8k-33q,40.751434,-73.984075
225-222@627-wg5-g8v,40.614133,-73.948879
225-29v@627-wbz-w8v,40.713003,-74.007863
225-222@8g7-46n-3bk,33.740867,-84.392644
222-223@8fc-8cn-5fz,29.715127,-95.278632
zzy-224@627-wgm-t5f,40.564251,-74.097539
zzw-222@5vh-bfm-sdv,37.413203,-121.903442
zzy-223@62j-snz-jn5,42.45893,-71.351743
226-2cr@62j-sgh-zj9,42.336429,-71.101592
224-28f@8fw-23g-2ff,25.760658,-80.192038
227-224@5vg-7fj-j7q,37.828508,-122.259512
22c-23b@63s-8zm-vxq,39.688174,-75.669242
222-22h@8fw-5fc-xbk,25.63326,-80.338603
267-222@627-s8j-rkz,40.739314,-73.974116
223-227@8fv-zqw-qs5,25.957264,-80.205034
223-223@8dk-mf3-4jv,26.934173,-82.312813
zzy-224@8g7-4cj-5s5,33.884349,-84.471321
222-225@63r-tvg-jsq,38.60828,-77.295281
22w-226@62j-sp3-kfz,42.459543,-71.38655
22q-28x@627-s8j-ks5,40.746143,-73.978916
zzy-233@627-s4t-bp9,40.810731,-73.953048
227-22w@8fc-fhy-d5f,29.71547,-95.509398
22t-224@5x4-4xk-435,47.553322,-122.387666
zzw-227@5x4-4fr-mrk,47.668722,-122.380356
25p-222@5qv-x4n-4n5,32.91143,-96.773671
224-22p@628-pgb-hbk,39.962283,-75.172288
22b-22g@63g-rd2-btv,37.537029,-77.434025
25b-222@628-pmb-8vz,39.94796,-75.158875
259-226@5z5-3rr-vpv,34.047169,-118.256487
zzy-233@628-pmf-sdv,39.948586,-75.169043
223-225@5z5-3pt-gp9,34.108499,-118.193637
zzw-226@5vh-7yf-cwk,37.549897,-122.313929
zzw-225@5vh-6z3-5fz,37.262418,-121.934877
zzw-222@5z6-3nh-2c5,33.850858,-118.18424
222-224@5pr-6hj-q75,38.889688,-94.605802
22f-222@628-p7x-7kf,40.050362,-75.067627
223-222@5pr-32g-zpv,39.247599,-94.463862
222-225@628-x2m-ks5,41.345323,-72.97487
223-2dr@5z5-3rh-m8v,34.05769,-118.207927
zzw-222@5vh-b4n-ffz,37.336419,-121.998691
222-2kw@62j-shx-snq,42.362649,-71.068651
22h-222@5qv-x3y-389,32.933061,-96.810342
238-222@5qv-x2q-bhq,32.835308,-96.806969
227-24v@627-s5w-zj9,40.868883,-73.916953
224-4nw@628-pmf-6x5,39.950389,-75.195083
22t-23m@8g7-46m-kxq,33.752087,-84.391417
zzw-227@8fc-f49-68v,29.703032,-95.551085
223-227@627-s8r-8sq,40.766734,-73.982009
265-22f@63g-rd2-f75,37.542335,-77.43016
zzw-222@5z6-3kh-t35,33.829917,-118.089278
zzw-222@5z6-3r8-q75,33.976202,-118.256735
zzw-225@5vg-9gn-49z,37.979017,-122.034149
225-25p@627-s4q-zzz,40.769321,-73.986681
222-22p@627-s8r-ysq,40.765089,-73.978568
222-22p@63g-rcz-r49,37.57078,-77.450806
226-226@5z5-3qn-nqz,34.048694,-118.281673
zzw-228@8gg-354-rc5,35.370022,-80.723693
222-226@8fc-rns-wc5,29.866891,-95.645922
228-22b@627-s8y-f75,40.68559,-73.978096
zzy-226@5x4-4vt-4jv,47.603774,-122.323552
223-222@627-wd9-9mk,40.598607,-73.988374
zzw-224@63r-tv4-789,38.641233,-77.298805
22b-222@5vh-b6v-52k,37.327376,-122.021992
222-23g@8fc-fbg-3qz,29.74935,-95.46235
226-224@5vg-7fn-3nq,37.821348,-122.261376
zzy-223@5vg-7tb-3nq,37.990459,-122.335864
227-222@8fc-f4k-5pv,29.66879,-95.507699
223-224@5z4-zvp-bx5,34.038245,-118.374687
2bh-224@5z5-3qs-975,34.049852,-118.274224
22n-222@627-rwb-t9z,40.856781,-73.867164
223-23p@627-s8k-249,40.751963,-73.988133
228-22v@627-s8r-bx5,40.755112,-73.982156
zzy-224@5z4-zw5-pvz,34.09309,-118.377772
22b-222@5vh-b6v-h89,37.318449,-122.033198
23h-223@627-s8h-y9z,40.744993,-73.987494
229-222@628-pgb-ghq,39.963213,-75.173842
zzw-222@628-pmf-9cq,39.953131,-75.192575
229-22d@8fc-9ry-j5f,29.979557,-95.51203
22n-222@5z4-zvs-fpv,34.063092,-118.36369
zzw-222@5z6-3dq-54v,33.7645,-118.309645
23h-223@627-wc7-9pv,40.718739,-74.000227
zzz-222@5vg-7g2-zxq,37.862651,-122.315699
22k-224@627-s4r-mkz,40.783481,-73.978439
22m-22b@627-vsn-dgk,40.526464,-74.168177
22r-2bt@5vg-7gr-pqf,37.7847,-122.439332
zzw-223@8fw-76n-575,25.759604,-80.418789
zzy-22s@627-s4r-tgk,40.777485,-73.982711
22z-222@627-s58-9fz,40.889452,-74.040391
zzy-225@5vh-b5g-btv,37.350408,-121.901683
225-223@627-s8j-nqz,40.750294,-73.97924
224-24k@627-wbz-t7q,40.708243,-74.008841
zzz-222@5qw-t3q-w8v,32.783428,-96.865404
228-22t@8fc-fc2-xnq,29.755141,-95.362859
zzy-232@5vh-b8k-7h5,37.434398,-122.179035
222-22g@8fw-23k-mrk,25.765438,-80.190604
226-247@627-s8r-h89,40.758242,-73.982668
242-222@627-s8j-q75,40.750909,-73.97999
222-22p@627-wbz-t5f,40.705891,-74.011219
zzw-223@627-tz7-mhq,40.862166,-74.144455
222-222@5x4-4qz-wp9,47.568695,-122.288034
zzy-22t@627-s8k-35z,40.750863,-73.986271
23b-222@5z4-zxb-bkz,33.976564,-118.39173
243-229@627-s8k-2rk,40.748276,-73.986418
zzy-2cz@627-s8r-fmk,40.756692,-73.979305
243-226@627-s8h-xyv,40.744594,-73.990586
222-223@5vg-7rv-8n5,37.938293,-122.347961
222-222@5qw-st3-cnq,32.792004,-96.77803
222-222@8fc-fc2-kj9,29.753879,-95.36573
222-2t5@627-vvn-jqf,40.584794,-74.085453
222-27f@5vh-b54-zvf,37.383573,-122.01305
222-5b4@627-s8n-7qz,40.764838,-73.956604
267-222@627-s8j-rkz,40.738574,-73.973575
223-26j@62j-sgh-btv,42.340065,-71.104642
zzy-237@4hg-2y7-tvz,53.075499,-0.810785
22y-22c@5z5-3rc-nbk,34.070278,-118.375153
zzw-222@8fw-222-33q,25.794558,-80.194329
222-24v@5x6-psw-kj9,49.184492,-123.133065
22s-222@5vg-7fk-99f,37.819185,-122.264162
zzw-226@8g7-4cg-f2k,33.880117,-84.468496
22d-223@627-s4k-psq,40.79275,-73.975205
zzy-22b@5vh-7yd-92k,37.545346,-122.271237
238-224@5z5-3p6-94v,34.068248,-118.274219
22m-22f@5z5-3p5-wp9,34.077455,-118.260981
25m-222@8fw-5sq-rx5,25.748849,-80.312116
228-2cd@627-s8k-2rk,40.74926,-73.985729
22j-2kw@5z4-zw9-x5z,34.066018,-118.446313
224-223@5vg-85n-x5z,37.775263,-122.223321
zzy-222@5vh-9s6-5s5,37.60733,-122.083927
zzw-22h@5z5-3qt-qzz,34.061906,-118.306266
223-226@665-z8w-9mk,43.808786,-79.549685
257-222@628-pm9-v4v,39.94526,-75.153199
zzy-222@5x4-4b5-sqz,47.610295,-122.327296
226-22n@5x4-4xk-kcq,47.545088,-122.384754
zzz-222@5vg-82m-tgk,37.718573,-122.411474
23j-222@8fc-f4b-g8v,29.701808,-95.518554
22d-224@8fw-5sv-6kz,25.742869,-80.307858
227-22c@5z6-3n6-2kz,33.821497,-118.10776
229-223@5x4-4b3-fj9,47.657115,-122.341798
228-222@8fc-9q4-6p9,29.801736,-95.397909
zzy-226@8fc-r64-qxq,29.998497,-95.583194
22b-22d@627-rwc-3nq,40.858343,-73.884266
228-222@627-s8r-nwk,40.767991,-73.960868
22d-3bd@5vg-833-2p9,37.764335,-122.457119
22f-224@627-s6m-3nq,40.853415,-73.932464
22t-24b@628-pj4-zxq,40.003858,-75.152706
224-223@8fc-rns-7nq,29.873163,-95.645771
224-223@627-s2y-rkz,40.705711,-73.623875
222-22b@8fc-fhv-fxq,29.741611,-95.483235
233-22d@5vg-7gx-t5f,37.757394,-122.419298
237-223@627-s8r-ct9,40.751668,-73.98063
22c-224@5vh-9p9-mhq,37.555466,-121.982824
zzy-222@5vh-bbg-dn5,37.387514,-122.082794
222-24f@63s-8zm-vxq,39.686062,-75.671588
22k-222@5z5-3qr-ffz,34.064382,-118.272517
23p-223@627-s8h-wc5,40.739771,-73.989726
zzw-222@8fw-77b-3qz,25.770543,-80.347692
zzw-223@8g6-ym7-k75,33.819824,-84.351789
222-222@8g6-yj8-hyv,33.905675,-84.353719
223-22h@5vg-7fs-52k,37.78753,-122.251379
222-23h@5x6-psr-j35,49.194932,-123.178875
22p-22d@5z4-zxj-b6k,33.954743,-118.396287
222-5b4@627-s8n-7qz,40.764615,-73.957037
zzw-223@62j-sgh-99f,42.336449,-71.10669
22f-223@5qw-stq-649,32.834274,-96.676716
zzy-23r@627-wbz-w6k,40.713645,-74.008612
223-226@628-pj4-zzz,40.005804,-75.150443
zzw-222@5x4-4r3-789,47.517658,-122.296707
222-222@628-tnv-xdv,40.501489,-74.459847
zzw-22f@627-wc7-9pv,40.719364,-73.999727
zzw-22h@5z5-3qt-qzz,34.062326,-118.306166
zzw-222@5vg-976-2tv,37.959672,-122.507559
zzy-22r@627-wc7-tjv,40.729371,-73.990567
223-222@627-s8y-7kf,40.69099,-73.977994
222-223@5z5-3rm-v4v,34.06176,-118.201128
222-293@5vh-b7v-jsq,37.434887,-122.174285
222-5g9@62j-sgh-92k,42.337863,-71.105921
zzy-222@5ps-srr-xnq,36.994701,-91.702646
223-29d@8fw-23k-jgk,25.766439,-80.189014
227-223@8g7-47b-skf,33.769028,-84.385631
223-222@5vh-b54-grk,37.368849,-122.041437
zzy-222@62j-sgh-7dv,42.332226,-71.10228
224-235@5x4-48f-ch5,47.661676,-122.299613
zzy-222@5qv-x2v-pjv,32.809275,-96.796035
223-227@5pv-9x6-x3q,39.696098,-86.370419
225-225@8fc-8b5-hdv,29.754403,-95.366632
zzy-22q@627-wbz-59f,40.707851,-74.017396
22g-222@8fc-frq-6zf,29.552203,-95.696789
22f-246@5vg-7gy-99f,37.745659,-122.412705
2p2-223@627-s8j-fvf,40.734056,-73.999076
22j-22q@5vh-b8d-tqf,37.475708,-122.211925
22j-23c@627-s8r-ct9,40.752308,-73.980907
zzw-22c@627-w49-s89,40.572498,-74.339599
24c-222@8fc-fhn-m8v,29.783523,-95.597271
22t-222@5z6-3n7-ysq,33.789405,-118.145843
226-222@5x6-pdy-rzf,49.166309,-123.13823
228-228@8fc-f9t-brk,29.709661,-95.402896
22g-222@628-p85-p35,40.057593,-75.030547
227-223@5z4-ztx-9fz,34.040602,-118.428462
222-237@627-sd2-ghq,41.027984,-73.745675
222-223@8fw-5tc-g8v,25.771689,-80.262522
22b-23r@8fc-fgw-v4v,29.735883,-95.566572
22d-3bd@5vg-833-2p9,37.764407,-122.457291
zzy-22s@628-pm9-tqf,39.950697,-75.154613
222-223@8fc-fc7-y9z,29.762208,-95.35816
zzw-222@5vg-7fj-n3q,37.823399,-122.260537
zzw-223@5vg-7gx-jy9,37.755992,-122.404589
222-43q@5x4-47t-j35,47.662151,-122.282636
zzw-223@5vg-7gx-jy9,37.755917,-122.405403
224-22j@5z4-zvs-hnq,34.057615,-118.360177
22p-222@627-s8r-ndv,40.767057,-73.96128
zzw-222@5z5-3rm-ty9,34.06262,-118.202199
225-222@5vh-9p9-mhq,37.556109,-121.982878
224-224@627-s4f-bc5,40.853652,-73.975287
222-223@5vg-7qj-g8v,37.874125,-122.258351
29n-223@627-s8j-yd9,40.748258,-73.987288
zzy-229@5z4-zw6-gc5,34.075885,-118.382504
223-237@5z5-3qs-975,34.049507,-118.274834
zzy-222@5vh-b8w-v75,37.419614,-122.103272
22t-223@63j-vsk-975,40.047996,-82.448912
zzw-228@8fc-f4h-tgk,29.676125,-95.553556
223-24g@627-wby-zcq,40.705362,-74.013754
223-3vv@627-s4v-g6k,40.78913,-73.954158
222-223@8fw-5s5-yd9,25.701946,-80.316762
224-22m@5qv-xjg-fmk,32.986457,-96.80314
233-223@5vh-bbp-7qz,37.368393,-122.081592
222-222@8g7-46z-ygk,33.775798,-84.392049
zzw-223@8fc-f9x-p5f,29.710328,-95.39941
227-28n@627-s4v-dy9,40.791885,-73.952311
22b-22v@627-s8n-6kz,40.765281,-73.955107
zzw-222@5s7-9xc-zmk,43.46409,-85.949885
224-223@5vh-8vp-7h5,37.2265,-121.773447
222-227@62m-d7v-8vz,43.203316,-71.509009
zzw-223@5vg-7qt-tgk,37.846349,-122.271225
zzz-222@628-pft-pjv,40.050635,-75.22289
222-22v@5vh-7yb-249,37.548979,-122.31785
222-249@8fc-fgy-6c5,29.761079,-95.605737
222-2pn@8g7-46m-yd9,33.752243,-84.381282
zzy-22c@5x4-4vt-2zf,47.602157,-122.328734
23n-224@627-s8k-3qz,40.752427,-73.990412
223-22q@627-wgy-fpv,40.646728,-74.020863
222-223@8fc-yxy-ks5,30.120499,-94.153085
